,Hardware,Name,Price,SKU,Info,Image,Description,Power,PCIE Slot
206,Motherboard,TRX40 AORUS Pro WiFi AMD sTRX4 ATX Motherboard,399.99,059014,sTRX4,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/617392_059014_01_front_thumbnail.jpg,"The falcon utilizes its powerful wings to soar through the skies and lock down its prey. The AORUS Core takes inspiration from the falcons aerodynamic wings, incorporating a multi-layered design which features wing shaped contours and also resembles the falcons high velocity ascension and dive through the skies. With sleek and metallic armor, the AORUS Core symbolizes advancement in technology with its futuristic style.",N/A,PCI Express x1 PCI Express 4.0 x16 
207,Desktop Case,Lancool II Tempered Glass eATX Full Tower Computer Case - Black,79.99,041921,Full Tower,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/615385_041921_01_front_thumbnail.jpg,The ultimate chassis for beginners and enthusiasts alike. Strong and durable construction. Optimized cooling support. Quick and easy cable management. Flip panels and shrouds all around. Tool-less RGB front panel. Easy access to hard drive installation.,N/A,N/A
208,Desktop Case,Lancool II Tempered Glass eATX Full Tower Computer Case - White,84.99,041582,Full Tower,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/615386_041582_01_front_thumbnail.jpg,The ultimate chassis for beginners and enthusiasts alike. Strong and durable construction. Optimized cooling support. Quick and easy cable management. Flip panels and shrouds all around. Tool-less RGB front panel. Easy access to hard drive installation.,N/A,N/A
209,Desktop Case,PC-O11 Dynamic Tempered Glass ATX Mid-Tower Computer Case - Black,139.99,808600,Mid-Tower,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/510583_808600_01_front_thumbnail.jpg,"The O11 Dynamic is the combination of modern design and art. Through years of researching, collecting feedback and redesigning; we have successfully craft the best edition of the dual chamber chassis.",N/A,N/A
210,Desktop Case,PC-O11 Dynamic Tempered Glass ATX Mid-Tower Computer Case - White,149.99,808618,Mid-Tower,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/510584_808618_01_front_thumbnail.jpg,"The O11 Dynamic is the combination of modern design and art. Through years of researching, collecting feedback and redesigning; we have successfully craft the best edition of the dual chamber chassis.",N/A,N/A
211,Desktop Case,205M mATX Mid-Tower Computer Case,59.99,909101,Mid-Tower,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/604790_909101_01_front_thumbnail.jpg,"Enjoy a small form factor case exclusive to Micro Center. From well know company Lian Li for their excellent cases, this micro ATX case can only be found here. Enjoy the excellent quality of tempered glass, allowing you to show off the pieces that bring your build together. Two pre installed 120mm cooling fans offer excellent airflow so even in the most intense battles your rig stays nice and cool.",N/A,N/A
212,Desktop Case,H510 Tempered Glass ATX Mid-Tower Computer Case - Black/White,69.99,937276,Mid-Tower,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/606972_937276_01_front_thumbnail.jpg,"Weve made our iconic H Series PC cases even better. Our new lineup still features the elements builders loved in the original H Series, including our patented cable management system, removable fan/radiator mounting brackets, and easy-to-use drive trays, alongside new updates like a front-panel USB-C connector supporting high-speed USB 3.1 Gen 2 devices, a tempered glass side panel that installs with a single thumbscrew, and an upgraded Smart Device V2 on the H510i.",N/A,N/A
213,Desktop Case,205 Tempered Glass ATX Computer Case - White,69.99,916338,Mid-Tower,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/604841_916338_01_front_thumbnail.jpg,"The Lian Li 205 demonstrates elegance and minimalism in its sleek design. Show off your build with its tempered glass side panel. Fit to house any component you desire. You dream it, you can build it in this case. From water cooling to custom fans!",N/A,N/A
214,Desktop Case,H510 Tempered Glass ATX Mid-Tower Computer Case - Black,69.99,937268,Mid-Tower,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/606971_937268_01_front_thumbnail.jpg,"Weve made our iconic H Series PC cases even better. Our new lineup still features the elements builders loved in the original H Series, including our patented cable management system, removable fan/radiator mounting brackets, and easy-to-use drive trays, alongside new updates like a front-panel USB-C connector supporting high-speed USB 3.1 Gen 2 devices, a tempered glass side panel that installs with a single thumbscrew, and an upgraded Smart Device V2 on the H510i.",N/A,N/A
215,Desktop Case,H510 Elite Dual-Tempered Glass RGB ATX Mid-Tower Computer Case - White,154.99,966333,Mid-Tower,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/609619_966333_01_front_thumbnail.jpg,"The H510 Elite compact ATX mid-tower is perfect for your RGB build. Behind the flush-mounted, tempered glass front panel, youll discover our renowned Aer RGB 2 fans keeping your components brilliantly cool. Well-engineered airflow, removable radiator mounting bracket, multiple fan filters, vertical GPU mount, a front panel USB-C connector, and an all-steel and tempered glass construction are just some of the key features youll get. The H510 Elite also includes the NZXT Smart Device V2, powering the built-in RGB light strips and case fans.",N/A,N/A
216,Desktop Case,205 Tempered Glass ATX Computer Case - Black,69.99,908012,Mid-Tower,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/604789_908012_01_front_thumbnail.jpg,"The Lian Li 205 demonstrates elegance and minimalism in its sleek design. Show off your build with its tempered glass side panel. Fit to house any component you desire. You dream it, you can build it in this case. From water cooling to custom fans!",N/A,N/A
217,Desktop Case,Lancool 215 Tempered Glass eATX Full Tower Computer Case - Black,69.99,163097,Full Tower,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/627504_163097_01_front_thumbnail.jpg,"LANCOOL 215 features two pre-installed 200MM RGB fans and a 120MM fan, combining with mesh panels, honeycomb vents enable efficient ventilation.",N/A,N/A
218,Desktop Case,O11 Dynamic XL ROG Tempered Glass eATX Full Tower Computer Case - Black,199.99,982116,Full Tower,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/610636_982116_01_front_thumbnail.jpg,"The O11 Dynamic is the combination of modern design and art. Through the years of researching, collecting feedback and redesigning; We have successfully craft the best edition of the dual chamber chassis.",N/A,N/A
219,Desktop Case,Meshify S2 Tinted Tempered Glass ATX Mid-Tower Computer Case - Black,109.99,193813,Mid-Tower,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/602093_193813_01_front_thumbnail.jpg,"Meshify exhibits powerful performance with bold aesthetics magnified to an all new degree in the larger and even more capable Meshify S2. In a unique instance of refinement eliminating constraint, the Meshify S2s modular open layout is all but an end to hardware restrictions.",N/A,N/A
220,Desktop Case,O11 Dynamic XL ROG Tempered Glass eATX Full Tower Computer Case - White,199.99,982108,Full Tower,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/610637_982108_01_front_thumbnail.jpg,"The O11 Dynamic is the combination of modern design and art. Through years of researching, collecting feedback and redesigning; We have successfully craft the best edition of dual chamber chassis.",N/A,N/A
221,Desktop Case,NR600 MasterBox Tempered Glass ATX Mid Tower Computer Case - Black,69.99,937185,Mid-Tower,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/606985_937185_01_front_thumbnail.jpg,"The MasterBox NR600 is a pure and simple design that is focused on airflow performance. A single-layer, fine mesh makes up the entire front panel, achieving efficient airflow while also acting as a dust filter.",N/A,N/A
222,Desktop Case,MasterBox Q300L mATX Mini Tower Computer Case - Black,49.99,710970,Mini Tower,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/503389_710970_01_front_thumbnail.jpg,"The MasterBox Q300L is your straightforward option in the lineup of the brand new MasterBox Q-series from Cooler Master. A series that might be small in size but excels in functionality and modularity without compromising on the thermal performance. Although the size wouldnt tell, the MasterBox Q300L supports a standard ATX PSU which we dont see often in the market with this size. Based on the different system setup, the I/O panel can be adjusted to six different locations, three options at each side of the case. You can decide which setup fits your system best. Due to the cube design of the frame and special pattern design on the magnetic dust filter will make the chassis stand out from the rest. The combination of a practical design and the unique customizable outlook makes the MasterBox Q300L the perfect choice for office and home usage.",N/A,N/A
223,Desktop Case,Meshify C Tinted Tempered Glass Midtower ATX Case - Black,99.99,714311,Mid-Tower,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/488498_714311_01_front_thumbnail.jpg,"Meshify strikes an aggressive pose in the Fractal Design lineup with unparalleled cooling performance and a defiant new look. Like black diamond facets, the angular asymmetry of the Meshify C carves a space uniquely its own as a new force in high-airflow design. Tempered glass with a distinctive tint completes the stealth-inspired black-on-black aesthetic with exceptional style. A compact yet spacious open ATX layout creates an unrestricted airflow path from front intakes directly through key components to exhaust, ensuring heat is never an issue. When performance is top priority and compromise is not an option, Meshify has you covered in style.",N/A,N/A
224,Desktop Case,PC-O11 Dynamic RGB Razer Edition Tempered Glass ATX Mid-Tower Computer Case - Black,179.99,904268,Mid-Tower,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/604016_904268_01_front_thumbnail.jpg,Technology and aesthetics are always Lian L's insistence of Feeling the difference.,N/A,N/A
225,Desktop Case,iCUE 220T Tempered Glass RGB ATX Mid-Tower Computer Case - Black,109.99,955112,Mid-Tower,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/607531_955112_01_front_thumbnail.jpg,"The CORSAIR iCUE 220T RGB Airflow is a mid-tower ATX smart case with a steel grill front panel for incredibly high airflow. Create spectacular lighting with three included SP120 RGB PRO fans featuring eight individually addressable LEDs each, controlled via CORSAIR iCUE software and the included Lighting Node CORE. House your PC in durable solid steel, with a frame-less tempered glass side panel to show off your components.",N/A,N/A
226,Desktop Case,H510 Elite Dual-Tempered Glass RGB ATX Mid-Tower Computer Case - Black,154.99,966317,Mid-Tower,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/609618_966317_01_front_thumbnail.jpg,"The H510 Elite compact ATX mid-tower is perfect for your RGB build. Behind the flush-mounted, tempered glass front panel, youll discover our renowned Aer RGB 2 fans keeping your components brilliantly cool. Well-engineered airflow, removable radiator mounting bracket, multiple fan filters, vertical GPU mount, a front panel USB-C connector, and an all-steel and tempered glass construction are just some of the key features youll get. The H510 Elite also includes the NZXT Smart Device V2, powering the built-in RGB light strips and case fans.",N/A,N/A
227,Desktop Case,MasterCase H500 RGB Tempered Glass ATX Mid-Tower Computer Case - Iron Gray,119.99,870741,Mid-Tower,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/511801_870741_01_front_thumbnail.jpg,"Managed by an included RGB Controller, two 200mm RGB fans come pre-installed with support for one optional 200mm fan on the top panel. Air passes through a flush magnetic filter on the top panel for added thermal support.",N/A,N/A
228,Desktop Case,V200 RGB Tempered Glass ATX Mid-Tower Computer Case - Black,79.99,929893,Mid-Tower,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/605853_929893_01_front_thumbnail.jpg,"The V200 Tempered Glass Edition mid tower chassis is the perfect upgrade for someone looking to give their rig a facelift. It features a durable tempered glass window, clear acrylic front window and a handy PSU cover.",N/A,N/A
229,Desktop Case,MASTERBOX MB311L ARGB Tempered Glass mATX Mid-Tower Computer Case - Black,64.99,126961,Mid-Tower,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/621146_126961_01_front_thumbnail.jpg,"The MasterBox MB311L ARGB is a Micro-ATX airflow PC case pre-installed with two ARGB fans and made to be built with the latest gaming hardware. The front panel's façade is made entirely of Fine Mesh, placed between two honeycomb vents on either side to maximize airflow. Since running the latest games, smoothly, means keeping the latest hardware efficiently cooled, top panel ventilation offers the option to add even more cooling hardware - if nothing is mounted, the top panel acts as passive ventilation.",N/A,N/A
230,Desktop Case,iCUE 220T Tempered Glass RGB ATX Mid-Tower Computer Case - White,109.99,955138,Mid-Tower,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/607530_955138_01_front_thumbnail.jpg,"The CORSAIR iCUE 220T RGB Airflow is a mid-tower ATX smart case with a steel grill front panel for incredibly high airflow. Create spectacular lighting with three included SP120 RGB PRO fans featuring eight individually addressable LEDs each, controlled via CORSAIR iCUE software and the included Lighting Node CORE. House your PC in durable solid steel, with a frame-less tempered glass side panel to show off your components.",N/A,N/A
231,Desktop Case,H510i Tempered Glass ATX Mid-Tower Computer Case - White/Black,99.99,937235,Mid-Tower,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/606974_937235_01_front_thumbnail.jpg,"Weve made our iconic H Series PC cases even better. Our new lineup still features the elements builders loved in the original H Series, including our patented cable management system, removable fan/radiator mounting brackets, and easy-to-use drive trays, alongside new updates like a front-panel USB-C connector supporting high-speed USB 3.1 Gen 2 devices, a tempered glass side panel that installs with a single thumbscrew, and an upgraded Smart Device V2 on the H510i.",N/A,N/A
232,Desktop Case,iCUE 465X RGB Tempered Glass ATX Mid-Tower Computer Case - White,149.99,970772,Mid-Tower,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/609735_970772_01_front_thumbnail.jpg,The CORSAIR iCUE 465X RGB is a mid-tower ATX smart case that offers brilliant visuals showcased by two tempered glass panels. Three included CORSAIR LL120 RGB fans and an iCUE Lighting Node CORE smart RGB lighting controller combine with powerful iCUE software for fully customizable illumination out of the box. Expand your cooling potential with room for up to 6x fans or multiple radiators and a Direct Airflow Path layout ensuring obstruction-free airflow to your components. Install up to two 3.5in HDDs and four 2.5in SSDs for the storage you need and keep your system clean and tidy with intuitive built-in cable routing and three removable dust filters.,N/A,N/A
233,Desktop Case,Crystal 570X RGB ATX Mid-Tower Computer Case - Black/Clear,189.99,159897,Mid-Tower,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/470832_159897_01_front_thumbnail.jpg,"With immaculate tempered glass enclosing the entire chassis, every component of your build is on display for all to see. The CORSAIR Crystal Series 570X provides enough space for virtually any size radiator and support for up to six case fans. With the three included SP120 RGB LED fans and built-in LED controller, you can liven up your build with brilliant lighting effects.",N/A,N/A
234,Desktop Case,H510i Tempered Glass ATX Mid-Tower Computer Case - Black,99.99,937193,Mid-Tower,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/606973_937193_01_front_thumbnail.jpg,"Weve made our iconic H Series PC cases even better. Our new lineup still features the elements builders loved in the original H Series, including our patented cable management system, removable fan/radiator mounting brackets, and easy-to-use drive trays, alongside new updates like a front-panel USB-C connector supporting high-speed USB 3.1 Gen 2 devices, a tempered glass side panel that installs with a single thumbscrew, and an upgraded Smart Device V2 on the H510i.",N/A,N/A
235,Desktop Case,H1 Tempered Glass Mini-ITX  Mini Tower Computer Case - White,359.99,080762,Mini Tower,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/618677_080762_01_front_thumbnail.jpg,"The all-new NZXT H1 provides a beautifully small vertical chassis, maintaining full-sized GPU compatibility. The building experience is streamlined, with pre-routed cable channels and an integrated PSU and AIO liquid cooler. The dual-chamber exhaust layout maintains superior cooling for the CPU and GPU, providing each with a dedicated air source.",N/A,N/A
236,Desktop Case,N200 mATX Mini-Tower Computer Case - Black,49.99,673996,Mini Tower,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/414482_673996_01_front_thumbnail.jpg,"The N Series stands apart from the competition. It does so with a full array of exciting options that have been designed specifically with cooling performance in mind, especially liquid cooling. Its full mesh front panels and well-ventilated layout provide for a more abundant flow of air throughout the case.",N/A,N/A
237,Desktop Case,iCUE 465X RGB Tempered Glass ATX Mid-Tower Computer Case - Black,149.99,970731,Mid-Tower,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/609734_970731_01_front_thumbnail.jpg,The CORSAIR iCUE 465X RGB is a mid-tower ATX smart case that offers brilliant visuals showcased by two tempered glass panels. Three included CORSAIR LL120 RGB fans and an iCUE Lighting Node CORE smart RGB lighting controller combine with powerful iCUE software for fully customizable illumination out of the box. Expand your cooling potential with room for up to 6x fans or multiple radiators and a Direct Airflow Path layout ensuring obstruction-free airflow to your components. Install up to two 3.5in HDDs and four 2.5in SSDs for the storage you need and keep your system clean and tidy with intuitive built-in cable routing and three removable dust filters.,N/A,N/A
238,Desktop Case,H710i Tempered Glass eATX Full Tower Computer Case - Black,174.99,956615,Full Tower,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/606969_956615_01_front_thumbnail.jpg,"Weve made our iconic H Series PC cases even better. Our new lineup still features the elements builders loved in the original H Series, including our patented cable management system, removable fan/radiator mounting brackets, and easy-to-use drive trays, alongside new updates like a front-panel USB-C connector supporting high-speed USB 3.1 Gen 2 devices, a tempered glass side panel that installs with a single thumbscrew, and an upgraded Smart Device V2 on the H710i.",N/A,N/A
239,Desktop Case,Level 20 MT ARGB ATX Mid-Tower Computer Case - Black,99.99,898767,Mid-Tower,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/601926_898767_01_front_thumbnail.jpg,"Thermaltake Level 20 MT ARGB is a premium mid-tower case that synchronizes with motherboards in the Level 20 family. The Level 20 MT ARGB features an enlarged side-panel window, ATX motherboard support and a power cover. It also comes pre-installed with three 120mm 5V ARGB LED front fans and one 120mm rear fan. The front fans are addressable to deliver 16.8-million color RGB illumination and unparalleled ventilation. This model comes ready to sync with RGB-capable motherboards from ASUS, GIGABYTE, MSI and ASRock. The Level 20 MT ARGB takes our latest case innovations and wraps them all up in an ultra-modern style thats utterly unique in the case market today. Stand out from the crowd with the Level 20.",N/A,N/A
240,Desktop Case,View 71 RGB ATX Full-Tower Computer Case - Black,199.99,385138,Full Tower,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0482932_385138.jpg,"Designed to expand the legacy of the View Series lineup, the View 71 Tempered Glass RGB Edition Full Tower Chassis features unrivaled cooling support and expandability surrounded in tempered glass for a one of a kind view. Swing open full window tempered glass panels for easy access with all panels properly spaced for optimal airflow. Preinstalled with three 140mm Riing RGB fans, Vertical GPU mount and 3-Way radiator support for todays PC hardware demands, the only limitation is your imagination.",N/A,N/A
241,Desktop Case,H1 Tempered Glass Mini-ITX  Mini Tower Computer Case - Black,359.99,075218,Mini Tower,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/618676_075218_01_front_thumbnail.jpg,"The all-new NZXT H1 provides a beautifully small vertical chassis, maintaining full-sized GPU compatibility. The building experience is streamlined, with pre-routed cable channels and an integrated PSU and AIO liquid cooler. The dual-chamber exhaust layout maintains superior cooling for the CPU and GPU, providing each with a dedicated air source.",N/A,N/A
242,Desktop Case,V100 ATX Mid-Tower Computer Case - Black,49.99,785485,Mid-Tower,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/508331_785485_01_front_thumbnail.jpg,"The V100 mid-tower chassis features one preinstalled 120mm fan, a perforated side panel and supports up to a standard ATX motherboard. The V100 supports the latest PC hardware and all high-end GPU solutions, guarantees on unparalleled expandability for high-end configurations and liquid cooling system to satisfy the market where users have opted for stylish PC chassis with advanced features and aesthetic appeal.",N/A,N/A
243,Desktop Case,Carbide 275R Tempered Glass ATX Mid-Tower Computer Case - White,84.99,738393,Mid-Tower,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/505499_738393_01_front_thumbnail.jpg,The CORSAIR Carbide Series 275R is a compact mid-tower ATX case that matches minimalist design and a beautiful tempered glass window with a straightforward interior layout and versatile cooling options.,N/A,N/A
244,Desktop Case,110R Tempered Glass ATX Mid-Tower Computer Case - Black,69.99,973669,Mid-Tower,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/610144_973669_01_front_thumbnail.jpg,"The CORSAIR 110R is a minimalist mid-tower ATX case with a 4mm-thick tempered glass side panel and storage support for up to four drives, plus a 5.25in ODD drive bay. A 120mm fan is included for cooling right out of the box, with the potential to fit up to 5x 120mm, 3x 140mm fans, or multiple radiators for the cooling you need. Keep your build tidy with a full-length PSU cover that keeps your PSU and cables out of sight, and three removable dust filters to keep your system clean long after the build is finished. With a USB 3.1 front I/O panel for easy access to your favorite devices, the 110R has the essential features you need to build a great PC.",N/A,N/A
245,Desktop Case,H710i Tempered Glass eATX Mid Tower Computer Case - White,174.99,956623,Mid-Tower,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/606970_956623_01_front_thumbnail.jpg,"Weve made our iconic H Series PC cases even better. Our new lineup still features the elements builders loved in the original H Series, including our patented cable management system, removable fan/radiator mounting brackets, and easy-to-use drive trays, alongside new updates like a front-panel USB-C connector supporting high-speed USB 3.1 Gen 2 devices, a tempered glass side panel that installs with a single thumbscrew, and an upgraded Smart Device V2 on the H710i.",N/A,N/A
246,Desktop Case,Vybe RGB Tempered Glass ATX Mid-Tower Computer Case - Black,99.99,868414,Mid-Tower,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/600952_868414_01_front_thumbnail.jpg,"For the first time ever, purchase the case Maingear made famous from their expert PC building. As a master sculptor starts from a fine piece of clay, a master PC must start with fine case. With a built-in RBG and fan controller, you never have to worry about motherboard pins again. Prepared to be super cool with support for two radiators with no modifications.",N/A,N/A
247,Desktop Case,MasterBox MB530P ATX Mid-Tower Computer Case with Tempered Glass - Black,129.99,897025,Mid-Tower,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/513220_897025_01_front_thumbnail.jpg,"The MasterBox MB530P is equipped with addressable RGB and 3 glass panels to view the lightshow. The front and side panel offer a clear view of the front fans and system configuration, while the panel behind the motherboard is patterned tempered glass to hide the open side of the PSU.",N/A,N/A
248,Desktop Case,O11 Dynamic XL ROG Tempered Glass eATX Mid-Tower Computer Case - Silver,199.99,059204,Mid-Tower,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/617511_059204_01_front_thumbnail.jpg,"The O11 Dynamic is the combination of modern design and art. Through years of researching, collecting feedback and redesigning; We have successfully craft the best edition of dual chamber chassis.",N/A,N/A
249,Desktop Case,MPG GUNGNIR 110R ATX Mid-Tower Computer Case,109.99,166256,Full Tower,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/627662_166256_01_front_thumbnail.jpg,"The MPG series brings out the best in gamers by allowing full expression in color with advanced RGB lighting control and synchronization. Experiment on another level of personalization with a front LED strip that provides convenient in-game and real time notifications. With the MPG series, transform your equipment into the center of attention and top leaderboards in style.",N/A,N/A
250,Desktop Case,Carbide Series 175R RGB ATX Mid-Tower Computer Case - Black,74.99,907303,Mid-Tower,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/604015_907303_01_front_thumbnail.jpg,"The Carbide Series 175R RGB is a mid-tower ATX case designed with clean lines and accented with an included RGB cooling fan. Show off your PCs interior with an edge-to-edge tempered glass side panel, while keeping your PSU and cables out of sight with a full-length PSU cover. Keep cool with room for up to six fans or multiple radiators, including a 360mm radiator in front.",N/A,N/A
251,Desktop Case,Crystal 280X RGB Tempered Glass microATX Mini-Tower Computer Case,179.99,797506,Mini Tower,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/509616_797506_01_front_thumbnail.jpg,"The CORSAIR Crystal Series 280X RGB is a high-performance Micro-ATX case with three beautiful tempered glass panels, RGB lighting and an innovative dual-chamber internal layout for clean looks and cleaner builds.",N/A,N/A
252,Desktop Case,Obsidian 500D RGB SE Tempered Glass ATX Mid-Tower Computer Case - Black,279.99,788612,Mid-Tower,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/507885_788612_01_front_thumbnail.jpg,"The Obsidian Series 500D RGB SE is a premium mid-tower enthusiast PC case with aluminum construction, smoked tempered glass panels, and stunning RGB lighting enabled by CORSAIR Commander PRO. Three LL120 RGB fans create a symphony of stunning RGB color, with space for up to six.",N/A,N/A
253,Desktop Case,Crystal Series 680X RGB Tempered Glass ATX Mid-Tower Computer Case - White,269.99,880385,Cube,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/602058_880385_01_front_thumbnail.jpg,"The CORSAIR Crystal Series 680X RGB is a dual-chamber tempered glass ATX smart case that keeps your system running cool with room for up to eight fans and four radiators, including one 360mm. Enjoy superb airflow and brilliant RGB lighting from three LL120 RGB fans, controlled by an included CORSAIR Lighting Node PRO and powered by iCUE software. Show off a stunning view of your PCs components with three tempered glass panels on the front, roof, and hinged side door, while an optional vertical GPU mount allows you to put your graphics card center stage. Make your next custom build incredibly easy and undeniably cool with the 680X RGB.",N/A,N/A
254,Desktop Case,Carbide 200R ATX Mid-Tower Computer Case - Black,69.99,144683,Mid-Tower,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/404779_144683_01_front_thumbnail.jpg,"Carbide Series 200R is compact, but it's designed to let you build high-performance systems with massive storage, extra graphics performance, and superior cooling and ventilation. Less work. More play. Build with the Carbide Series 200R and the only time you'll need to pick up a screwdriver is to install the motherboard.",N/A,N/A
255,Desktop Case,View 51 Tempered Glass eATX Full Tower Computer Case - Black,179.99,093500,Full Tower,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/620467_093500_01_front_thumbnail.jpg,View 51 Tempered Glass Snow ARGB Full-Tower case features two white 200mm 5V ARGB fans at the front and one white 120mm 5V ARGB fan at the rear providing outstanding ventilation which are compatible with motherboard synchronization software. The I/O ports are positioned vertically on the right side of the front panel with tempered glass windows on its left It can hold up to two 200mm fans at the front and on the top. With support for the latest PC hardware View 51 TG Snow ARGB is not only fascinating in appearance but comes with endless possibilities for PC lovers.,N/A,N/A
256,Desktop Case,TUF Gaming GT501 RGB Tempered Glass eATX Mid-Tower Computer Case,169.99,874040,Mid-Tower,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/601243_874040_01_front_thumbnail.jpg,"Build your battlestation with the TUF Gaming GT501 Case featuring seven drive bays, USB 3.0 front panel, vertical GPU support and magnetic dust filters. Stay cool in battle with numerous cooling options including room for seven 120mm fans, two 360mm radiators, or custom water cooling with pre-drilled mounting holes.",N/A,N/A
